Index,0 [0x3][0x42],1 [0x7][0x1c],2 [0x3][0x43],3 [0x3][0x44],4 [0x7][0x20],5 [0x5][0x38],6 [0x5][0x3a],7 [0x5][0x3c],8 [0x5][0x3e],9 [0x6][0x2c],10 [0x6][0x30],11 [0x6][0x34],12 [0x7][0x24],13 [0x7][0x28],14 [0x3][0x45],15 [0x3][0x46],16 [0x3][0x47],17 [0x19][0x48],18 [0x1a][0x48],19 [0x1b][0x48],20 [0x5][0x40],21 [0x1c][0x48],22 [0x1d][0x48],23 [0x1e][0x48],24 [0x0][0x0],25 [0x0][0x4],26 [0x0][0x8],27 [0x0][0xc],28 [0x0][0x10],29 [0x0][0x14],30 [0x7][0x18]
130,2,3689344,14,19,2000193,0,1,0,0,60723,60503,0,3868020,0,33,34,35,true,false,false,0,false,false,false,"Sauvetage de fruits","L'Arbre gardien a commencé à donner ses premiers fruits mais une horde de galagos affamés est venu se servir avant que les botanistes n'aient pu les récolter. Il faut les récupérer!","Livrer les prunes millénaires au botaniste du Courtil","Fruits livrés","","",0
131,1,3872331,10,15,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"Le grand ménage","L'Oubli de la Mère est un passage obligé pour les marchands et les voyageurs de visite à Gridania. Pour leur assurer un voyage sans encombre, il faut régulièrement éliminer les prédateurs mortels qui y rôdent.","","","","",0
132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,false,false,false,"","","","","","",0
133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,false,false,false,"","","","","","",0
134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,false,false,false,"","","","","","",0
135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,false,false,false,"","","","","","",0
136,4,3867428,5,10,0,0,12,0,0,60724,60504,0,3895606,0,33,34,35,true,false,false,0,false,false,false,"La bleusaille","Une jeune recrue de l'ordre des Deux Vipères doit participer à un exercice avec son instructeur au combat au corps à corps, mais son groupe a disparu. Prêtez-lui main-forte et aidez-le à s'imposer face à Miraudont le furieux.","","Jeune recrue des Deux Vipères","","",0
137,1,3852490,13,18,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,false,false,0,false,false,false,"Défi: purification florale","Aidez à prévenir la prolifération de la feuillesang, une maladie qui ravage la flore locale, en tuant Matagaigai, la créature qui semble être à l'origine de l'épidémie.","","","","",0
138,1,3852555,10,15,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"Limaces voraces","Plusieurs poussins chocobos se sont échappés du ranch de Brancharquée et risquent de se faire dévorer par des limaces arboricoles carnivores. Éliminez les limaces avant qu'elles ne puissent dévorer les oisillons !","","","","",0
139,1,3852559,12,17,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"Le repos éternel","Quelque chose ou quelqu'un a réveillé les âmes qui sommeillaient depuis fort longtemps à l'Hypogée de Tam-Tara. Celles-ci veulent verser du sang!","","","","",0
140,1,3852575,10,15,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"Les évadés","Des Imps de la Prison des esprits ont prévu un exode massif vers la forêt de Sombrelinceul pour y semer le trouble. Piégez-les dans la geôle abandonnée et faites en sorte qu'ils ne la quittent jamais.","","","","",0
141,1,3852600,11,16,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"Il y a de l'amour dans l'air","La saison des amours est arrivée et des acari ont quitté leur nid pour trouver des partenaires près de la tour de Galvanth. Joignez-vous aux vigiles sombres pour empêcher la reproduction de ces vermines.","","","","",0
142,1,3852613,14,19,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,false,false,0,false,false,false,"Défi: Lou y es-tu?","Une limace géante connue sous le nom de Lou Carcolh a été aperçue près de l'Arbre gardien. Tuez-la avant qu'elle ne s'attaque au végétal sacré.","","","","",0
143,4,3867430,11,16,0,0,12,0,0,60724,60504,0,3895962,0,33,34,35,true,false,false,0,false,false,false,"Le miel et les abeilles","Des imps amateurs de miel s'en prennent aux paisibles butineuses du rucher de Pleinefleur. Si on ne les arrête pas rapidement, la production de miel risque d'être insuffisante pour faire face aux besoins des Gridaniens. Protégez les abeilles et éliminez les ennemis!","","Essaims d'abeilles restants ","","",0
144,1,3877977,16,21,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,false,false,0,false,false,false,"Défi: match au sommet","Le prince de la pestilence a été aperçu en train de répandre son poison dans les environs. Tuez cette créature avant que la faune locale soit infectée et qu'une épidémie se déclare.","","","","",0
145,1,3877979,19,24,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"Jusqu'au champ de bataille","Boutez les unités impériales hors des territoires éorzéens en refoulant les bestiaires de la 3e cohorte","","","","",0
146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,false,false,false,"","","","","","",0
147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,false,false,false,"","","","","","",0
148,1,3862480,10,15,0,0,0,0,0,60721,60501,0,3895967,0,33,34,35,true,false,false,0,false,false,false,"Massacre de limaces","Des limaces arboricoles dévorent les fleurs servant à l'apiculture. Abattez-les avant que la production de miel ne soit sérieusement compromise!","","","","",0
149,1,3852846,17,22,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"Stop à la propagation","Des taons géants se multiplient et répandent des germes infectieux, menaçant l'équilibre naturel de la forêt de Sombrelinceul. Éliminez ces entités venues d'ailleurs avant qu'elles ne se reproduisent davantage.","","","","",0
150,1,3853616,19,24,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,false,false,0,false,false,false,"Défi: les fauteurs de trouble","Zigoto et sa bande cherchent un nouveau territoire où s'installer. Abattez le chef simien avant qu'il ne s'établisse dans la Sylve et menace la sécurité des populations alentour.","","","","",0
151,1,3853682,24,29,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"Le petit pont de bois","Des Sylphes subjugués par Ramuh s'en prennent au Radeau de la Calebasse. Encerclez-les sur le pont suspendu et arrêtez-les.","","","","",0
152,1,3853721,20,25,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"La protection du Massif","Des tréants malades ont été aperçus récemment alors qu'ils erraient dans le Massif de ronces. Abrégez les souffrances de ces pauvres créatures avant qu'elles ne transmettent leur infection à la flore locale.","","","","",0
153,1,3877983,23,28,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,false,false,0,false,false,false,"Défi: la chasse","Sirocco, une antilope géante traquée depuis fort longtemps par la guilde des chasseurs, a été aperçue dans les environs. La gloire et la fortune attendent ceux qui parviendront à l'abattre.","","","","",0
154,1,3877986,34,39,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"Menace amphibie","Des jeunes tritons noirs de la Forêt centrale ont pris le contrôle du lac et chassé les autres espèces natives de la région. Réduisez leur population avant qu'ils n'étendent leur territoire au camp voisin!","","","","",0
155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,false,false,false,"","","","","","",0
156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,false,false,false,"","","","","","",0
157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,false,false,false,"","","","","","",0
158,1,3877994,28,33,0,0,0,0,0,60721,60501,0,3920873,0,33,34,35,true,false,false,0,false,false,false,"Les négociateurs","Les négociations entre des malfrats gobelins et des braconniers locaux ont tourné au vinaigre. Profitez de cette occasion pour donner une bonne leçon aux braconnières Griffecoeurl !","","","","",0
159,1,3689061,32,37,0,0,2,0,0,60721,60501,68,0,0,33,34,35,true,false,false,0,false,false,false,"Nid de guêpes: les infiltrés","Infiltrez le Guêpier des Ventrerouge en éliminant les sentinelles et en démolissant les portes.","","Portes détruites ","","",0
160,1,3884803,32,37,0,228,0,0,0,60722,60502,36,0,0,37,38,35,true,false,false,0,false,false,false,"Nid de guêpes: colonisation","Hâtez-vous de gagner le cœur du Guêpier des Ventrerouge pour y vaincre leur chef, Severaint Sept Dards.","","","","",0
161,4,3688712,32,37,0,228,12,0,0,60724,60504,69,0,0,33,34,35,true,false,false,0,false,false,false,"Nid de guêpes: alliance défensive","Alliez-vous aux vigiles sombres pour protéger le Guêpier des Ventrerouge des bandits qui souhaitent le récupérer.","","Portes restantes ","","",0
162,4,3688712,32,37,0,228,12,2,0,60724,60504,69,0,0,33,34,35,true,false,false,0,false,false,false,"Nid de guêpes: défense du nid","Défendez le Guêpier des Ventrerouge et abattez les vide-goussets pour miner le moral des derniers Ventrerouge.","","Portes restantes ","Vide-goussets Ventrerouge tués ","",0
163,1,3878580,22,27,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"Désherbage massif","Les Hauts-Chemins sont infestés de piège-poux. Éliminez ces végétaux avant qu'ils n'étouffent la forêt.","","","","",0
164,1,3878966,29,34,0,0,0,0,0,60722,60502,36,0,0,37,38,35,true,false,false,0,false,false,false,"Défi: imposture royale","Un groupe de braconnières miqo'tes sévit dans la forêt de Sombrelinceul avec à sa tête un mâle solitaire qui s'est autoproclamé roi. Tuez ce faux monarque et faites détaler ses sujets.","","","","",0
165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,false,false,false,"","","","","","",0
166,4,3862614,22,27,0,0,12,0,0,60724,60504,115,3895687,0,33,34,35,true,false,false,0,false,false,false,"Une tournée de trop","Spenser, un des habitués du Choix de Buscarron, a une fois encore eu la main lourde sur l'hydromel et a commencé à chahuter les autres clients. Corrigez ce boit-sans-soif avant qu'il n'agresse tous les habitants du hameau.","","Client embarrassé","","",0
167,1,3863377,21,26,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"Brames dans la nuit","Quelque chose a rendu les antilopes cerf incontrôlables. Abattez ces bêtes avant qu'elles ne fassent du mal aux autres.","","","","",0
168,2,3867062,29,34,2000251,0,1,0,0,60723,60503,0,3891751,0,33,34,35,true,false,false,0,false,false,false,"Sus à la contrebande","La forêt de Sombrelinceul abrite de plus en plus de braconniers. Venez à bout de ces individus sans foi ni loi et récupérez les fourrures de leurs innocentes victimes.","Livrer les fourrures au vigile sombre","Fourrures récupérées ","","",0
169,1,3867133,32,37,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,false,false,0,false,false,false,"Défi: marché noir","L'aérodrome de la Forêt du sud est devenu une plaque tournante de la contrebande de fourrures braconnées par les Griffecoeurl. Cherchez leur meneuse, Yabi Kaatapoh deux-queues, et mettez-la hors d'état de nuire.","","","","",0
170,1,3867168,22,27,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"À qui profite le crime","Des bandits ont mis en place des péages sur les routes principales et font payer ceux qui désirent passer. Cherchez ces brigands et montrez-leur que le crime ne paie pas.","","","","",0
171,1,3867238,24,29,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"Bandits en fuite","Des bandits Ventrerouge se sont installés dans une masure abandonnée. Détruisez leurs barricades puis éliminez le groupe.","","","","",0
172,2,3867290,29,34,2000252,0,1,0,0,60723,60503,0,3891765,0,33,34,35,true,false,false,0,false,false,false,"Gobelins malhonnêtes","Des Gobelins voleurs ont dérobé des marchandises à un marchand uldien qui voyageait vers Gridania. Punissez les coupables et récupérez les caisses volées !","Rapporter les caisses volées au marchand","Caisses récupérées ","","",0
173,1,3867306,34,39,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"※β1不要：ウォータースプライトの大量発生","※β1不要：","","","","",0
174,1,3879457,5,10,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"Voler dans les plumes","Des éclaireurs ixali ont été aperçus près de la futaie des Murmures. Localisez les envahisseurs et chassez-les de la forêt. Tous les moyens sont bons!","","","","",0
175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,false,false,false,"","","","","","",0
176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,false,false,false,"","","","","","",0
177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,false,false,false,"","","","","","",0
178,1,3879483,3,8,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,false,false,0,false,false,false,"Défi: l'élu des acari","Régulièrement, un petit acarus naît, bien plus violent que tous ceux de son espèce. Cette créature, que les autochtones appellent Dschubba, a été aperçue récemment. Tuez-la avant qu'elle n'atteigne sa taille adulte!","","","","",0
179,1,0,25,30,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"Protecteur du Radeau","Pour protéger la population du Radeau de la Calebasse, éliminez les sarcoptes qui attaquent par vagues.","","","","",0
180,2,3879486,28,33,2000253,0,1,0,0,60723,60503,0,0,0,33,34,35,true,false,false,0,false,false,false,"Le lien de vie","Un prospecteur local pense que les pierres qui constituent le corps des golems comportent une importante concentration de minerai et que c'est la raison pour laquelle elles tiennent collées les unes aux autres. Il est prêt à récompenser toute personne qui l'aidera à récupérer des éléments qui pourront l'aider à prouver sa théorie.","Donner des fragments de golem au prospecteur","Fragments livrés ","","",0
181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,false,false,false,"","","","","","",0
182,1,0,29,34,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"Sans logique","Depuis le Fléau, des golems de pierre ont fait leur apparition. Neutralisez cette menace au plus vite.","","","","",0
183,1,3867831,3,8,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"Menace simiesque","Un groupe d'opo-opos agités s'est installé près du Bourgeon béni. Molestez-les un peu et faites-leur comprendre qu'ils ne doivent pas s'approcher de la zone sacrée.","","","","",0
184,4,3867845,7,12,0,0,12,0,0,60724,60504,0,0,0,33,34,35,true,false,false,0,false,false,false,"La faim des haricots","Des opo-opos en quête de fèves de Mun-Tuy ont commencé à attaquer les entrepôts du Moulin des Bois. Éliminez ces furieux envahisseurs et faites en sorte qu'aucun sac de fèves ne soit volé.","","Sacs restants ","","",0
185,1,3867939,8,13,0,0,0,0,0,60722,60502,115,0,0,33,34,35,true,false,false,0,false,false,false,"Défi: un parfum de catastrophe","Curupira, un microtyugh particulièrement dangereux, a récemment été aperçu par un villageois. Cette créature exhale un parfum suave qui envoûte les humains. Il faut à tout prix l'éliminer avant qu'il n'attire à lui les enfants du Moulin des Bois et les dévore!","","","","",0
186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,false,false,0,false,false,false,"","","","","","",0
187,4,3867947,25,30,0,0,12,0,0,60724,60504,0,0,0,33,34,35,true,false,false,0,false,false,false,"La caravane passe","Un groupe de pilleurs ixali s'en est pris à une caravane des vigiles sombres qui transportait des provisions aux camps alentour. Repoussez la menace barbare et protégez les précieuses caisses de provisions.","","Caisses restantes ","","",0
188,1,3867975,27,32,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"Un appétit d'oiseau","Des ziz affamés se sont aventurés près du Radeau de la Calebasse et cherchent de la viande fraîche. Tuez ces créatures avant qu'elles ne s'attaquent aux populations locales.","","","","",0
189,1,3868016,27,32,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"Dangereux xylophages","Des arions de Sombrelinceul dévorent les jeunes arbustes des sources de l'Aulne, empêchant le reboisement de cette partie de la forêt. Réduisez leur nombre avant que la zone ne devienne un lieu de désolation.","","","","",0
190,1,3922888,33,38,0,0,0,0,0,60722,60502,36,0,0,37,38,35,true,false,false,0,false,false,false,"Défi: un grand fracas","Nunyunuwi, le grand golem, a perdu son maître... Il erre depuis sans but précis dans le lac des Racines et doit être abattu car il risque d'écraser des innocents.","","","","",0
191,4,3996746,26,31,0,0,12,0,0,60721,60501,68,0,0,33,34,35,true,false,false,0,false,false,false,"Assaut sur Le Viaduc: prélude","Des bandits qiqirns ont lancé un assaut-surprise sur Le Viaduc. Alliez-vous aux lames de cuivre et défendez la position à tout prix.","","Lames de cuivre restantes ","","",0
192,4,3996834,26,31,0,0,43,44,0,60721,60501,68,0,0,33,34,35,true,false,false,0,false,false,false,"Assaut sur Le Viaduc: acte I","Des bandits qiqirns ont lancé un assaut-surprise sur Le Viaduc. Repoussez les assaillants et protégez les habitants du village et leurs provisions.","","Habitants restants ","Provisions restantes ","",0
193,4,3997258,26,31,0,0,43,44,0,60722,60502,171,0,0,37,38,35,true,false,false,0,false,false,false,"Assaut sur Le Viaduc: acte II","Un bandit qiqirn du nom de Zuzuroon le grippe-sou s'est jeté dans la mêlée. Continuez à repousser les assauts tout en protégeant les habitants du village et leurs provisions.","","Habitants restants ","Provisions restantes ","",0
194,1,3997260,26,31,0,229,0,0,0,60722,60502,69,0,0,33,34,35,true,false,false,0,false,false,false,"Assaut sur Le Viaduc: acte III","Il s'avère que les bandits qiqirns auraient été recrutés par un Amalj'aa pour enlever des habitants du Viaduc et les livrer au Cratère des tisons pour qu'ils y soient subjugués. Éliminez le cerveau de l'opération, Nayokk Roh, pour mettre fin à cette folie.","","","","",0
195,1,3997286,26,31,0,0,0,0,0,60722,60502,68,0,0,33,34,35,true,false,false,0,false,false,false,"Assaut sur Le Viaduc: dénouement","Joignez-vous aux lames de cuivre pour secourir les habitants du Viaduc enlevés par les bandits qiqirns et tuez le cerveau qui se cache derrière toute cette opération, Nayokk Roh.","","","","",0
196,1,4304993,50,60,0,221,0,0,0,60722,60502,153,0,0,37,38,35,false,false,true,0,false,false,false,"Défi: le Chevalier des ombres","Monté sur son puissant destrier, revêtu d'une armure couleur d'ébène, l'ancien Primordial Odin, souverain des âmes des trépassés, erre sans but dans la forêt de Sombrelinceul...","","","","",0
197,1,4305058,50,60,0,221,0,0,0,60722,60502,153,0,0,37,38,35,false,false,true,0,false,false,false,"Défi: le Chevalier des ombres","Monté sur son puissant destrier, revêtu d'une armure couleur d'ébène, l'ancien Primordial Odin, souverain des âmes des trépassés, erre sans but dans la forêt de Sombrelinceul...","","","","",0
198,1,4305274,50,60,0,221,0,0,0,60722,60502,153,0,0,37,38,35,false,false,true,0,false,false,false,"Défi: le Chevalier des ombres","Monté sur son puissant destrier, revêtu d'une armure couleur d'ébène, l'ancien Primordial Odin, souverain des âmes des trépassés, erre sans but dans la forêt de Sombrelinceul...","","","","",0
199,1,4305302,50,60,0,221,0,0,0,60722,60502,153,0,0,37,38,35,false,false,true,0,false,false,false,"Défi: le Chevalier des ombres","Monté sur son puissant destrier, revêtu d'une armure couleur d'ébène, l'ancien Primordial Odin, souverain des âmes des trépassés, erre sans but dans la forêt de Sombrelinceul...","","","","",0
200,1,4305341,50,60,0,221,0,0,0,60722,60502,153,0,0,37,38,35,false,false,true,0,false,false,false,"Défi: le Chevalier des ombres","Monté sur son puissant destrier, revêtu d'une armure couleur d'ébène, l'ancien Primordial Odin, souverain des âmes des trépassés, erre sans but dans la forêt de Sombrelinceul...","","","","",0
201,1,4305542,50,60,0,221,0,0,0,60722,60502,153,0,0,37,38,35,false,false,true,0,false,false,false,"Défi: le Chevalier des ombres","Monté sur son puissant destrier, revêtu d'une armure couleur d'ébène, l'ancien Primordial Odin, souverain des âmes des trépassés, erre sans but dans la forêt de Sombrelinceul...","","","","",0
202,1,4305574,50,60,0,221,0,0,0,60722,60502,153,0,0,37,38,35,false,false,true,0,false,false,false,"Défi: le Chevalier des ombres","Monté sur son puissant destrier, revêtu d'une armure couleur d'ébène, l'ancien Primordial Odin, souverain des âmes des trépassés, erre sans but dans la forêt de Sombrelinceul...","","","","",0
203,1,4305635,50,60,0,221,0,0,0,60722,60502,153,0,0,37,38,35,false,false,true,0,false,false,false,"Défi: le Chevalier des ombres","Monté sur son puissant destrier, revêtu d'une armure couleur d'ébène, l'ancien Primordial Odin, souverain des âmes des trépassés, erre sans but dans la forêt de Sombrelinceul...","","","","",0
204,1,4305642,50,60,0,221,0,0,0,60722,60502,153,0,0,37,38,35,false,false,true,0,false,false,false,"Défi: le Chevalier des ombres","Monté sur son puissant destrier, revêtu d'une armure couleur d'ébène, l'ancien Primordial Odin, souverain des âmes des trépassés, erre sans but dans la forêt de Sombrelinceul...","","","","",0
205,1,4305831,50,60,0,221,0,0,0,60722,60502,153,0,0,37,38,35,false,false,true,0,false,false,false,"Défi: le Chevalier des ombres","Monté sur son puissant destrier, revêtu d'une armure couleur d'ébène, l'ancien Primordial Odin, souverain des âmes des trépassés, erre sans but dans la forêt de Sombrelinceul...","","","","",0
206,1,4305940,50,60,0,221,0,0,0,60722,60502,153,0,0,37,38,35,false,false,true,0,false,false,false,"Défi: le Chevalier des ombres","Monté sur son puissant destrier, revêtu d'une armure couleur d'ébène, l'ancien Primordial Odin, souverain des âmes des trépassés, erre sans but dans la forêt de Sombrelinceul...","","","","",0
207,1,4305987,50,60,0,221,0,0,0,60722,60502,153,0,0,37,38,35,false,false,true,0,false,false,false,"Défi: le Chevalier des ombres","Monté sur son puissant destrier, revêtu d'une armure couleur d'ébène, l'ancien Primordial Odin, souverain des âmes des trépassés, erre sans but dans la forêt de Sombrelinceul...","","","","",0
208,1,4011055,7,12,0,0,0,0,0,60721,60501,0,0,0,33,34,35,true,false,false,0,false,false,false,"Massacre d'insectes","Les coccinelles débarrassent la Forêt centrale des pucerons qui l'envahissent. Cependant, certaines d'entre elles s'en prennent aux abeilles qui pollinisent les plantes qui donnent les récoltes. Veillez à ce que ce soit leur dernier repas.","","","","",0
